Timestamp,Requests je Sekunde,Durchschnittliche Antwortzeitintervalle
558,156,1603.7435897435898
560,118,1402.7118644067796
562,134,1537.902985074627
564,146,1499.609589041096
566,133,1554.248120300752
568,119,1419.2436974789916
570,136,1914.5955882352941
572,157,1803.5987261146497
574,127,1411.9527559055118
576,109,1710.0183486238532
578,168,1923.7857142857142
580,140,1392.5142857142857
582,98,1551.4489795918366
584,149,1720.986577181208
586,110,1972.2
588,164,1987.8902439024391
590,161,1856.0807453416148
592,148,1407.1891891891892
594,104,1056.0
596,136,1637.8235294117646
598,124,1486.4193548387098
600,149,1597.5570469798658
602,155,1755.716129032258
604,118,1524.3050847457628
606,162,1738.7407407407406
608,119,1302.5966386554621
610,135,1480.0074074074073
612,116,2023.6896551724137
614,116,2031.6896551724137
616,144,2047.2916666666667
618,123,1542.6341463414635
620,152,2012.6907894736842
622,167,1434.197604790419
624,134,1521.2388059701493
626,101,1382.09900990099
628,169,1608.98224852071
630,133,1536.4736842105262
632,177,1759.4293785310736
634,131,1332.381679389313
636,133,1331.0526315789473
638,114,1626.122807017544
640,140,1534.8285714285714
642,158,1491.0
644,138,1764.304347826087
646,112,1654.0714285714287
648,131,1580.9007633587787
650,140,1555.5285714285715
652,135,1799.1555555555556
654,139,1567.5611510791366
656,141,1349.1843971631206
658,115,1666.121739130435
660,141,2226.0
662,140,1582.1142857142856
664,170,2056.176470588235
666,142,1148.0
668,130,1388.923076923077
670,124,1402.5806451612902
672,134,1385.6567164179105
674,134,1624.313432835821
676,119,1420.4873949579833
678,150,2006.8266666666666
680,121,1688.611570247934
682,146,1822.6301369863013
684,127,1927.763779527559
686,123,1694.4227642276423
688,133,2149.3834586466164
690,139,2350.776978417266
692,109,1780.2844036697247
694,140,1650.7
696,118,2023.4661016949153
698,106,2124.8396226415093
700,170,2169.735294117647
702,89,1944.8539325842696
704,168,2196.0833333333335
706,137,1939.2992700729926
708,156,1637.423076923077
710,138,1204.0
712,116,1498.9741379310344
714,163,1626.840490797546
716,120,1782.0
718,155,1879.741935483871
720,121,1499.404958677686
722,156,1660.8461538461538
724,115,1519.7565217391304
726,138,1725.927536231884
728,147,1458.3537414965986
730,134,1483.6716417910447
732,132,2029.0454545454545
734,157,1906.216560509554
736,151,1226.0
738,151,1464.7880794701987
740,137,962.8102189781022
742,102,1226.0
744,138,1754.0289855072465
746,135,1498.8814814814814
748,168,1885.017857142857
750,114,1555.2543859649122
752,154,1473.2922077922078
754,128,1524.1015625
756,134,1513.1119402985075
758,138,1778.1014492753623
760,139,1778.2014388489208
762,117,1883.7777777777778
764,152,1242.0
766,113,1913.2566371681417
768,126,1546.0
770,158,1728.6708860759493
772,150,1758.4666666666667
774,142,1520.1408450704225
776,129,1549.4651162790697
778,133,1251.0
780,143,1523.076923076923
782,139,1532.9064748201438
784,133,1547.578947368421
786,158,1751.9367088607594
788,113,1256.0
790,152,1516.5394736842106
792,144,1257.0
794,113,1609.7345132743362
796,155,1774.3096774193548
798,126,1578.5714285714287
800,126,1580.5714285714287
802,147,1536.9183673469388
804,153,1793.2745098039215
806,124,1593.1451612903227
808,141,1555.5815602836878
810,124,1597.282258064516
812,160,1524.96875
814,133,1269.0
816,128,1269.0
818,160,1269.0
820,114,1634.3508771929824
822,163,1783.0429447852762
824,117,1272.0
826,146,1560.1917808219177
828,134,1588.0
830,137,1583.102189781022
832,120,1275.0
834,140,1579.3357142857142
836,130,1604.746153846154
838,137,1589.948905109489
840,136,1594.25
842,125,1624.08
844,162,1547.2654320987654
846,126,1625.626984126984
848,152,1568.6776315789473
850,150,1283.0
852,134,1283.0
854,118,1283.0
856,148,1581.1418918918919
858,122,1646.6803278688524
860,152,1577.0986842105262
862,127,1987.1968503937007
864,130,1288.0
866,154,1869.948051948052
868,127,1643.8346456692914
870,132,1291.0
872,151,1590.4701986754967
874,128,1646.28125
876,145,1920.489655172414
878,144,1611.923611111111
880,121,1674.1652892561983
882,146,1297.0
884,121,1677.3719008264463
886,152,1601.796052631579
888,146,1299.0
890,132,1650.9318181818182
892,122,1300.0
894,147,1617.8503401360545
896,110,1301.0
898,136,1646.3676470588234
900,151,1926.1192052980132
902,130,1304.0
904,127,1677.0551181102362
906,131,2030.328244274809
908,141,1644.9432624113474
910,134,1664.597014925373
912,127,1686.251968503937
914,130,1679.5461538461539
916,145,1975.6344827586206
918,123,1705.7560975609756
920,162,1613.2037037037037
922,117,1315.0
924,144,1653.4166666666667
926,141,1316.0
928,127,1701.8267716535433
930,101,1803.148514851485
932,164,1918.7926829268292
934,150,1649.4333333333334
936,123,1321.0
938,152,1647.907894736842
940,115,1322.0
942,150,1322.0
944,134,2069.597014925373
946,160,1952.1125
948,126,1725.8015873015872
950,140,1687.8214285714287
952,137,958.2773722627737
954,109,1327.0
956,114,1773.2719298245613
958,138,1697.659420289855
960,166,1945.6144578313254
962,121,1754.9669421487604
964,122,1753.4918032786886
966,137,1709.3430656934306
968,153,1671.986928104575
970,149,1683.0604026845638
972,152,1678.1907894736842
974,110,863.1545454545454
976,139,1711.9856115107914
978,123,1762.8943089430895
980,155,2015.9354838709678
982,147,1340.0
984,147,1699.4149659863945
986,143,1341.0
988,113,1810.8230088495575
990,136,1733.3676470588234
992,133,1744.1954887218046
994,152,2048.092105263158
996,145,1346.0
998,139,1733.0143884892086
1000,117,1807.7863247863247
1002,136,1348.0
1004,129,2187.953488372093
1006,185,1643.8486486486486
1008,101,811.7623762376238
1010,143,1731.86013986014
1012,115,1826.8347826086956
1014,150,2083.6133333333332
1016,125,1793.968
1018,168,1683.357142857143
1020,125,913.688
1022,140,1750.9214285714286
1024,127,1356.0
1026,117,1831.837606837607
1028,137,1764.3722627737227
1030,122,2274.9180327868853
1032,147,1741.4897959183672
1034,144,1751.4375
1036,137,1773.3868613138686
1038,141,1363.0
1040,131,1363.0
1042,148,1746.6486486486488
1044,133,1791.9172932330828
1046,107,1365.0
1048,131,2237.5343511450383
1050,123,1832.6422764227643
1052,116,2357.4827586206898
1054,167,1714.6526946107786
1056,142,2183.6619718309857
1058,151,2139.225165562914
1060,109,1375.0
1062,138,1795.9927536231885
1064,119,1376.0
1066,149,1767.711409395973
1068,156,1752.1346153846155
1070,136,1378.0
1072,100,1378.0
1074,136,1811.0367647058824
1076,127,1379.0
1078,115,1893.2173913043478
1080,152,2160.092105263158
1082,137,1815.7518248175184
1084,149,1782.8187919463087
1086,123,1384.0
1088,104,1384.0
1090,119,1384.0
1092,135,1828.8444444444444
1094,179,2057.9944134078214
1096,103,1972.7864077669904
1098,144,1388.0
1100,138,1827.2608695652175
1102,128,1389.0
1104,134,1389.0
1106,159,1772.8930817610062
1108,140,1390.0
1110,117,866.1025641025641
1112,153,1790.6274509803923
1114,118,1390.0
1116,161,1390.0
1118,142,1825.7042253521126
1120,153,1391.0
1122,129,1391.0
1124,141,1832.7943262411347
1126,120,1392.0
1128,149,1811.8791946308725
1130,127,1393.0
1132,147,1820.455782312925
1134,157,1394.0
1136,109,1394.0
1138,166,1394.0
1140,115,1394.0
1142,115,1946.1565217391305
1144,150,1395.0
1146,156,1804.0
1148,121,1396.0
1150,144,1396.0
1152,146,1835.8287671232877
1154,133,1397.0
1156,135,1397.0
1158,124,1397.0
1160,127,1906.716535433071
1162,133,1885.7218045112782
1164,142,1856.8098591549297
1166,122,1400.0
1168,149,1838.1208053691275
1170,113,1401.0
1172,130,1401.0
1174,135,1887.3555555555556
1176,119,1402.0
1178,135,1890.237037037037
1180,186,1758.3655913978494
1182,51,1404.0
1184,136,1891.389705882353
1186,166,2205.614457831325
1188,130,1919.1615384615384
1190,144,1408.0
1192,123,1408.0
1194,149,1408.0
1196,127,1408.0
1198,128,1933.40625
1200,143,1409.0
1202,150,1859.3
1204,126,1410.0
1206,145,1410.0
1208,128,1940.8125
1210,100,1411.0
1212,170,1812.2588235294118
1214,122,1972.1311475409836
1216,130,1413.0
1218,128,1413.0
1220,134,1413.0
1222,124,1968.258064516129
1224,154,1862.090909090909
1226,148,1415.0
1228,132,1415.0
1230,148,1415.0
1232,119,1999.4789915966387
1234,137,1416.0
1236,117,1416.0
1238,140,1915.6214285714286
1240,139,1921.2158273381294
1242,139,1923.2158273381294
1244,111,2052.6576576576576
1246,145,1906.0758620689655
1248,124,1421.0
1250,158,1868.867088607595
1252,134,1422.0
1254,109,770.5688073394496
1256,147,1421.0
1258,104,2106.1634615384614
1260,137,1943.1240875912408
1262,131,1968.9923664122136
1264,134,1958.7686567164178
1266,136,1425.0
1268,136,1953.9044117647059
1270,144,1926.5208333333333
1272,151,1427.0
1274,120,1427.0
1276,152,1903.9605263157894
1278,119,1428.0
1280,148,1919.6554054054054
1282,95,2195.9473684210525
1284,159,1889.2389937106918
1286,112,1431.0
1288,137,1431.0
1290,132,1987.060606060606
1292,169,1432.0
1294,126,2016.8809523809523
1296,130,1433.0
1298,104,722.1442307692307
1300,125,1432.0
1302,167,1876.437125748503
1304,132,1996.280303030303
1306,137,1434.0
1308,119,1434.0
1310,133,1995.96992481203
1312,139,1973.7122302158273
1314,151,1932.9006622516556
1316,126,1437.0
1318,0,0
1320,0,0
