"Time","sum(rate(container_fs_writes_bytes_total{namespace=""default""}[5m]))"
2024-06-07 12:42:16,315
2024-06-07 12:42:18,315
2024-06-07 12:42:20,320
2024-06-07 12:42:22,321
2024-06-07 12:42:24,314
2024-06-07 12:42:26,313
2024-06-07 12:42:28,315
2024-06-07 12:42:30,315
2024-06-07 12:42:32,315
2024-06-07 12:42:34,309
2024-06-07 12:42:36,309
2024-06-07 12:42:38,309
2024-06-07 12:42:40,324
2024-06-07 12:42:42,324
2024-06-07 12:42:44,315
2024-06-07 12:42:46,309
2024-06-07 12:42:48,309
2024-06-07 12:42:50,309
2024-06-07 12:42:52,316
2024-06-07 12:42:54,324
2024-06-07 12:42:56,317
2024-06-07 12:42:58,317
2024-06-07 12:43:00,317
2024-06-07 12:43:02,317
2024-06-07 12:43:04,311
2024-06-07 12:43:06,314
2024-06-07 12:43:08,320
2024-06-07 12:43:10,320
2024-06-07 12:43:12,311
2024-06-07 12:43:14,311
2024-06-07 12:43:16,311
2024-06-07 12:43:18,319
2024-06-07 12:43:20,328
2024-06-07 12:43:22,322
2024-06-07 12:43:24,312
2024-06-07 12:43:26,312
2024-06-07 12:43:28,312
2024-06-07 12:43:30,312
2024-06-07 12:43:32,319
2024-06-07 12:43:34,319
2024-06-07 12:43:36,328
2024-06-07 12:43:38,323
2024-06-07 12:43:40,318
2024-06-07 12:43:42,312
2024-06-07 12:43:44,307
2024-06-07 12:43:46,315
2024-06-07 12:43:48,315
2024-06-07 12:43:50,315
2024-06-07 12:43:52,321
2024-06-07 12:43:54,326
2024-06-07 12:43:56,321
2024-06-07 12:43:58,317
2024-06-07 12:44:00,313
2024-06-07 12:44:02,313
2024-06-07 12:44:04,313
2024-06-07 12:44:06,313
2024-06-07 12:44:08,313
2024-06-07 12:44:10,310
2024-06-07 12:44:12,319
2024-06-07 12:44:14,317
2024-06-07 12:44:16,317
2024-06-07 12:44:18,317
2024-06-07 12:44:20,317
2024-06-07 12:44:22,317
2024-06-07 12:44:24,322
2024-06-07 12:44:26,323
2024-06-07 12:44:28,313
2024-06-07 12:44:30,316
2024-06-07 12:44:32,316
2024-06-07 12:44:34,316
2024-06-07 12:44:36,316
2024-06-07 12:44:38,316
2024-06-07 12:44:40,316
2024-06-07 12:44:42,316
2024-06-07 12:44:44,0
2024-06-07 12:44:46,0
2024-06-07 12:44:48,0
2024-06-07 12:44:50,0
2024-06-07 12:44:52,0
2024-06-07 12:44:54,0
2024-06-07 12:44:56,0
2024-06-07 12:44:58,0
2024-06-07 12:45:00,261
2024-06-07 12:45:02,261
2024-06-07 12:45:04,261
2024-06-07 12:45:06,518
2024-06-07 12:45:08,518
2024-06-07 12:45:10,518
2024-06-07 12:45:12,518
2024-06-07 12:45:14,518
2024-06-07 12:45:16,516
2024-06-07 12:45:18,516
2024-06-07 12:45:20,532
2024-06-07 12:45:22,523
2024-06-07 12:45:24,515
2024-06-07 12:45:26,515
2024-06-07 12:45:28,515
2024-06-07 12:45:30,503
2024-06-07 12:45:32,518
2024-06-07 12:45:34,509
2024-06-07 12:45:36,525
2024-06-07 12:45:38,525
2024-06-07 12:45:40,525
2024-06-07 12:45:42,514
2024-06-07 12:45:44,514
2024-06-07 12:45:46,514
2024-06-07 12:45:48,523
2024-06-07 12:45:50,509
2024-06-07 12:45:52,509
2024-06-07 12:45:54,523
2024-06-07 12:45:56,512
2024-06-07 12:45:58,523
2024-06-07 12:46:00,523
2024-06-07 12:46:02,512
2024-06-07 12:46:04,512
2024-06-07 12:46:06,503
2024-06-07 12:46:08,503
2024-06-07 12:46:10,511
2024-06-07 12:46:12,521
2024-06-07 12:46:14,538
2024-06-07 12:46:16,538
2024-06-07 12:46:18,512
2024-06-07 12:46:20,512
2024-06-07 12:46:22,512
2024-06-07 12:46:24,512
2024-06-07 12:46:26,512
2024-06-07 12:46:28,503
2024-06-07 12:46:30,521
2024-06-07 12:46:32,530
2024-06-07 12:46:34,521
2024-06-07 12:46:36,513
2024-06-07 12:46:38,513
2024-06-07 12:46:40,513
2024-06-07 12:46:42,516
2024-06-07 12:46:44,516
2024-06-07 12:46:46,516
2024-06-07 12:46:48,515
2024-06-07 12:46:50,515
2024-06-07 12:46:52,515
2024-06-07 12:46:54,515
2024-06-07 12:46:56,515
2024-06-07 12:46:58,508
2024-06-07 12:47:00,510
2024-06-07 12:47:02,510
2024-06-07 12:47:04,510
2024-06-07 12:47:06,510
2024-06-07 12:47:08,517
2024-06-07 12:47:10,519
2024-06-07 12:47:12,528
2024-06-07 12:47:14,513
2024-06-07 12:47:16,513
2024-06-07 12:47:18,513
2024-06-07 12:47:20,513
2024-06-07 12:47:22,513
2024-06-07 12:47:24,523
2024-06-07 12:47:26,523
2024-06-07 12:47:28,522
2024-06-07 12:47:30,522
2024-06-07 12:47:32,507
2024-06-07 12:47:34,518
2024-06-07 12:47:36,518
2024-06-07 12:47:38,518
2024-06-07 12:47:40,518
2024-06-07 12:47:42,518
2024-06-07 12:47:44,515
2024-06-07 12:47:46,509
2024-06-07 12:47:48,510
2024-06-07 12:47:50,519
2024-06-07 12:47:52,519
2024-06-07 12:47:54,519
2024-06-07 12:47:56,533
2024-06-07 12:47:58,523
2024-06-07 12:48:00,509
2024-06-07 12:48:02,509
2024-06-07 12:48:04,509
2024-06-07 12:48:06,517
2024-06-07 12:48:08,515
2024-06-07 12:48:10,515
2024-06-07 12:48:12,525
2024-06-07 12:48:14,525
2024-06-07 12:48:16,517
2024-06-07 12:48:18,515
2024-06-07 12:48:20,508
2024-06-07 12:48:22,504
2024-06-07 12:48:24,520
2024-06-07 12:48:26,522
2024-06-07 12:48:28,530
2024-06-07 12:48:30,530
2024-06-07 12:48:32,518
2024-06-07 12:48:34,518
2024-06-07 12:48:36,504
2024-06-07 12:48:38,504
2024-06-07 12:48:40,511
2024-06-07 12:48:42,519
2024-06-07 12:48:44,524
2024-06-07 12:48:46,524
2024-06-07 12:48:48,524
2024-06-07 12:48:50,524
2024-06-07 12:48:52,516
2024-06-07 12:48:54,515
2024-06-07 12:48:56,497
2024-06-07 12:48:58,508
2024-06-07 12:49:00,520
2024-06-07 12:49:02,520
2024-06-07 12:49:04,520
2024-06-07 12:49:06,520
2024-06-07 12:49:08,520
2024-06-07 12:49:10,807
2024-06-07 12:49:12,802
2024-06-07 12:49:14,1128
2024-06-07 12:49:16,1128
2024-06-07 12:49:18,1128
2024-06-07 12:49:20,1128
2024-06-07 12:49:22,1128
2024-06-07 12:49:24,1109
2024-06-07 12:49:26,1091
2024-06-07 12:49:28,1104
2024-06-07 12:49:30,1110
2024-06-07 12:49:32,1147
2024-06-07 12:49:34,1147
2024-06-07 12:49:36,1147
2024-06-07 12:49:38,1147
2024-06-07 12:49:40,1094
2024-06-07 12:49:42,1094
2024-06-07 12:49:44,1094
2024-06-07 12:49:46,1094
2024-06-07 12:49:48,611
2024-06-07 12:49:50,620
2024-06-07 12:49:52,608
2024-06-07 12:49:54,593
2024-06-07 12:49:56,593
2024-06-07 12:49:58,593
2024-06-07 12:50:00,602
2024-06-07 12:50:02,601
2024-06-07 12:50:04,601
2024-06-07 12:50:06,610
2024-06-07 12:50:08,619
2024-06-07 12:50:10,603
2024-06-07 12:50:12,603
2024-06-07 12:50:14,591
2024-06-07 12:50:16,604
2024-06-07 12:50:18,604
2024-06-07 12:50:20,604
2024-06-07 12:50:22,604
2024-06-07 12:50:24,607
2024-06-07 12:50:26,598
2024-06-07 12:50:28,589
2024-06-07 12:50:30,595
2024-06-07 12:50:32,595
2024-06-07 12:50:34,611
2024-06-07 12:50:36,611
2024-06-07 12:50:38,611
2024-06-07 12:50:40,611
2024-06-07 12:50:42,615
2024-06-07 12:50:44,598
2024-06-07 12:50:46,595
2024-06-07 12:50:48,587
2024-06-07 12:50:50,599
2024-06-07 12:50:52,599
2024-06-07 12:50:54,599
2024-06-07 12:50:56,611
2024-06-07 12:50:58,600
2024-06-07 12:51:00,589
2024-06-07 12:51:02,598
2024-06-07 12:51:04,598
2024-06-07 12:51:06,610
2024-06-07 12:51:08,610
2024-06-07 12:51:10,610
2024-06-07 12:51:12,610
2024-06-07 12:51:14,594
2024-06-07 12:51:16,580
2024-06-07 12:51:18,599
2024-06-07 12:51:20,601
2024-06-07 12:51:22,610
2024-06-07 12:51:24,610
2024-06-07 12:51:26,610
2024-06-07 12:51:28,625
2024-06-07 12:51:30,607
2024-06-07 12:51:32,588
2024-06-07 12:51:34,588
2024-06-07 12:51:36,600
2024-06-07 12:51:38,600
2024-06-07 12:51:40,600
2024-06-07 12:51:42,610
2024-06-07 12:51:44,620
2024-06-07 12:51:46,606
2024-06-07 12:51:48,616
2024-06-07 12:51:50,597
2024-06-07 12:51:52,597
2024-06-07 12:51:54,597
2024-06-07 12:51:56,597
2024-06-07 12:51:58,600
2024-06-07 12:52:00,612
2024-06-07 12:52:02,612
2024-06-07 12:52:04,612
2024-06-07 12:52:06,594
2024-06-07 12:52:08,594
2024-06-07 12:52:10,594
2024-06-07 12:52:12,612
2024-06-07 12:52:14,604
2024-06-07 12:52:16,614
2024-06-07 12:52:18,614
2024-06-07 12:52:20,614
2024-06-07 12:52:22,614
2024-06-07 12:52:24,603
2024-06-07 12:52:26,582
2024-06-07 12:52:28,599
2024-06-07 12:52:30,599
2024-06-07 12:52:32,615
2024-06-07 12:52:34,615
2024-06-07 12:52:36,615
2024-06-07 12:52:38,615
2024-06-07 12:52:40,599
2024-06-07 12:52:42,582
2024-06-07 12:52:44,597
2024-06-07 12:52:46,609
2024-06-07 12:52:48,609
2024-06-07 12:52:50,609
2024-06-07 12:52:52,609
2024-06-07 12:52:54,609
2024-06-07 12:52:56,599
2024-06-07 12:52:58,608
2024-06-07 12:53:00,1180
2024-06-07 12:53:02,1201
2024-06-07 12:53:04,1201
2024-06-07 12:53:06,1201
2024-06-07 12:53:08,1230
2024-06-07 12:53:10,1230
2024-06-07 12:53:12,1230
2024-06-07 12:53:14,1230
2024-06-07 12:53:16,1176
2024-06-07 12:53:18,1159
2024-06-07 12:53:20,1186
2024-06-07 12:53:22,1218
2024-06-07 12:53:24,1218
2024-06-07 12:53:26,1218
2024-06-07 12:53:28,1195
2024-06-07 12:53:30,1195
2024-06-07 12:53:32,1186
2024-06-07 12:53:34,1186
2024-06-07 12:53:36,1202
2024-06-07 12:53:38,1185
2024-06-07 12:53:40,1204
2024-06-07 12:53:42,1204
2024-06-07 12:53:44,1206
2024-06-07 12:53:46,1206
2024-06-07 12:53:48,1184
2024-06-07 12:53:50,1184
2024-06-07 12:53:52,1184
2024-06-07 12:53:54,1184
2024-06-07 12:53:56,618
2024-06-07 12:53:58,628
2024-06-07 12:54:00,606
2024-06-07 12:54:02,595
2024-06-07 12:54:04,595
2024-06-07 12:54:06,595
2024-06-07 12:54:08,595
2024-06-07 12:54:10,604
2024-06-07 12:54:12,616
2024-06-07 12:54:14,609
2024-06-07 12:54:16,609
2024-06-07 12:54:18,609
2024-06-07 12:54:20,598
2024-06-07 12:54:22,590
2024-06-07 12:54:24,607
2024-06-07 12:54:26,607
2024-06-07 12:54:28,607
2024-06-07 12:54:30,619
2024-06-07 12:54:32,601
2024-06-07 12:54:34,588
2024-06-07 12:54:36,588
2024-06-07 12:54:38,588
2024-06-07 12:54:40,615
2024-06-07 12:54:42,604
2024-06-07 12:54:44,604
2024-06-07 12:54:46,604
2024-06-07 12:54:48,590
2024-06-07 12:54:50,590
2024-06-07 12:54:52,600
2024-06-07 12:54:54,617
2024-06-07 12:54:56,617
2024-06-07 12:54:58,595
2024-06-07 12:55:00,586
2024-06-07 12:55:02,598
2024-06-07 12:55:04,598
2024-06-07 12:55:06,598
2024-06-07 12:55:08,598
2024-06-07 12:55:10,617
2024-06-07 12:55:12,617
2024-06-07 12:55:14,608
2024-06-07 12:55:16,599
2024-06-07 12:55:18,599
2024-06-07 12:55:20,599
2024-06-07 12:55:22,599
2024-06-07 12:55:24,599
2024-06-07 12:55:26,618
2024-06-07 12:55:28,618
2024-06-07 12:55:30,613
2024-06-07 12:55:32,604
2024-06-07 12:55:34,604
2024-06-07 12:55:36,604
2024-06-07 12:55:38,604
2024-06-07 12:55:40,604
2024-06-07 12:55:42,592
2024-06-07 12:55:44,601
2024-06-07 12:55:46,595
2024-06-07 12:55:48,606
2024-06-07 12:55:50,606
2024-06-07 12:55:52,595
2024-06-07 12:55:54,595
2024-06-07 12:55:56,595
2024-06-07 12:55:58,612
2024-06-07 12:56:00,612
2024-06-07 12:56:02,626
2024-06-07 12:56:04,615
2024-06-07 12:56:06,590
2024-06-07 12:56:08,590
2024-06-07 12:56:10,590
2024-06-07 12:56:12,590
2024-06-07 12:56:14,608
2024-06-07 12:56:16,627
2024-06-07 12:56:18,614
2024-06-07 12:56:20,614
2024-06-07 12:56:22,604
2024-06-07 12:56:24,602
2024-06-07 12:56:26,593
2024-06-07 12:56:28,593
2024-06-07 12:56:30,608
2024-06-07 12:56:32,602
2024-06-07 12:56:34,612
2024-06-07 12:56:36,612
2024-06-07 12:56:38,612
2024-06-07 12:56:40,612
2024-06-07 12:56:42,602
2024-06-07 12:56:44,1160
2024-06-07 12:56:46,1188
2024-06-07 12:56:48,1188
2024-06-07 12:56:50,1205
2024-06-07 12:56:52,1223
2024-06-07 12:56:54,1223
2024-06-07 12:56:56,1223
2024-06-07 12:56:58,1239
2024-06-07 12:57:00,1222
2024-06-07 12:57:02,1184
2024-06-07 12:57:04,1184
2024-06-07 12:57:06,1200
2024-06-07 12:57:08,1204
2024-06-07 12:57:10,1224
2024-06-07 12:57:12,1224
2024-06-07 12:57:14,1193
2024-06-07 12:57:16,1193
2024-06-07 12:57:18,1193
2024-06-07 12:57:20,1193
2024-06-07 12:57:22,1193
2024-06-07 12:57:24,1193
2024-06-07 12:57:26,1243
2024-06-07 12:57:28,1231
2024-06-07 12:57:30,1231
2024-06-07 12:57:32,1209
2024-06-07 12:57:34,1192
2024-06-07 12:57:36,1192
2024-06-07 12:57:38,1192
2024-06-07 12:57:40,908
2024-06-07 12:57:42,616
2024-06-07 12:57:44,608
2024-06-07 12:57:46,617
2024-06-07 12:57:48,600
2024-06-07 12:57:50,600
2024-06-07 12:57:52,600
2024-06-07 12:57:54,600
2024-06-07 12:57:56,600
2024-06-07 12:57:58,588
2024-06-07 12:58:00,615
2024-06-07 12:58:02,609
2024-06-07 12:58:04,609
2024-06-07 12:58:06,609
2024-06-07 12:58:08,609
2024-06-07 12:58:10,609
2024-06-07 12:58:12,594
2024-06-07 12:58:14,594
2024-06-07 12:58:16,606
2024-06-07 12:58:18,606
2024-06-07 12:58:20,606
2024-06-07 12:58:22,594
2024-06-07 12:58:24,594
2024-06-07 12:58:26,594
2024-06-07 12:58:28,604
2024-06-07 12:58:30,604
2024-06-07 12:58:32,616
2024-06-07 12:58:34,599
2024-06-07 12:58:36,599
2024-06-07 12:58:38,594
2024-06-07 12:58:40,594
2024-06-07 12:58:42,594
2024-06-07 12:58:44,605
2024-06-07 12:58:46,602
2024-06-07 12:58:48,613
2024-06-07 12:58:50,601
2024-06-07 12:58:52,601
2024-06-07 12:58:54,601
2024-06-07 12:58:56,601
2024-06-07 12:58:58,587
2024-06-07 12:59:00,604
2024-06-07 12:59:02,612
2024-06-07 12:59:04,614
2024-06-07 12:59:06,606
2024-06-07 12:59:08,606
2024-06-07 12:59:10,606
2024-06-07 12:59:12,606
2024-06-07 12:59:14,615
2024-06-07 12:59:16,594
2024-06-07 12:59:18,594
2024-06-07 12:59:20,594
2024-06-07 12:59:22,607
2024-06-07 12:59:24,607
2024-06-07 12:59:26,607
2024-06-07 12:59:28,607
2024-06-07 12:59:30,607
2024-06-07 12:59:32,591
2024-06-07 12:59:34,597
2024-06-07 12:59:36,597
2024-06-07 12:59:38,597
2024-06-07 12:59:40,597
2024-06-07 12:59:42,606
2024-06-07 12:59:44,605
2024-06-07 12:59:46,605
2024-06-07 12:59:48,607
2024-06-07 12:59:50,604
2024-06-07 12:59:52,597
2024-06-07 12:59:54,597
2024-06-07 12:59:56,584
2024-06-07 12:59:58,601
2024-06-07 13:00:00,618
2024-06-07 13:00:02,618
2024-06-07 13:00:04,618
2024-06-07 13:00:06,608
2024-06-07 13:00:08,606
2024-06-07 13:00:10,598
2024-06-07 13:00:12,582
2024-06-07 13:00:14,597
2024-06-07 13:00:16,614
2024-06-07 13:00:18,614
2024-06-07 13:00:20,614
2024-06-07 13:00:22,614
2024-06-07 13:00:24,606
2024-06-07 13:00:26,604
2024-06-07 13:00:28,585
2024-06-07 13:00:30,595
2024-06-07 13:00:32,601
2024-06-07 13:00:34,601
2024-06-07 13:00:36,601
2024-06-07 13:00:38,601
2024-06-07 13:00:40,601
2024-06-07 13:00:42,612
2024-06-07 13:00:44,603
2024-06-07 13:00:46,611
2024-06-07 13:00:48,1163
2024-06-07 13:00:50,1163
2024-06-07 13:00:52,1194
2024-06-07 13:00:54,1194
2024-06-07 13:00:56,1194
2024-06-07 13:00:58,1194
2024-06-07 13:01:00,1142
2024-06-07 13:01:02,1142
2024-06-07 13:01:04,1142
2024-06-07 13:01:06,1185
2024-06-07 13:01:08,1207
