Timestamp,Requests je Sekunde,Durchschnittliche Antwortzeitintervalle
194,130,2583.346153846154
196,132,1931.0757575757575
198,185,2837.4756756756756
200,117,2275.4188034188032
202,154,2309.1363636363635
204,178,2143.629213483146
206,138,2340.3478260869565
208,172,2516.3662790697676
210,180,2353.1222222222223
212,140,2183.1
214,143,2258.1678321678323
216,169,2766.846153846154
218,129,2442.5813953488373
220,186,2553.2580645161293
222,138,2957.2608695652175
224,195,2686.6153846153848
226,167,2328.5269461077846
228,155,2638.767741935484
230,191,2269.7643979057593
232,182,2767.6483516483518
234,155,2393.116129032258
236,171,2730.777777777778
238,157,2513.8471337579617
240,183,3421.27868852459
242,151,3180.6026490066224
244,171,3029.315789473684
246,175,2827.84
248,167,3666.37125748503
250,156,2662.0
252,200,3286.76
254,148,3398.2432432432433
256,200,3378.0
258,169,3192.7810650887573
260,139,3649.2086330935253
262,149,3468.7449664429532
264,214,4075.6168224299067
266,127,3764.7952755905512
268,182,4056.5164835164837
270,177,3855.700564971751
272,117,3095.5470085470088
274,118,5192.966101694915
276,181,4417.055248618784
278,180,5978.316666666667
280,205,5142.507317073171
282,121,4786.818181818182
284,149,3283.469798657718
286,191,5148.5497382198955
288,134,5252.962686567164
290,207,5037.497584541063
292,168,4549.119047619048
294,170,4094.6470588235293
296,137,5070.605839416058
298,165,4033.0
300,140,5935.571428571428
302,162,5082.333333333333
304,127,4308.488188976378
306,130,6785.584615384615
308,151,5663.23178807947
310,233,6579.309012875537
312,183,6584.628415300546
314,154,5603.272727272727
316,178,6952.056179775281
318,212,5042.518867924528
320,135,5433.444444444444
322,137,4356.970802919708
324,0,0
326,0,0
328,0,0
330,0,0
332,0,0
334,0,0
336,-18400,0
338,34,259.52941176470586
340,82,346.780487804878
342,68,462.20588235294116
344,83,449.7951807228916
346,111,613.5945945945946
348,94,687.063829787234
350,126,846.6349206349206
352,130,811.6923076923077
354,109,1035.467889908257
356,136,1392.860294117647
358,127,1733.1417322834645
360,135,1666.037037037037
362,132,2345.3257575757575
364,160,2764.675
366,169,2586.923076923077
368,148,2386.7162162162163
370,168,3231.7976190476193
372,150,3572.9066666666668
374,167,3541.0958083832334
376,169,4089.378698224852
378,153,4371.575163398693
380,144,4215.645833333333
382,171,5189.637426900585
384,158,5825.455696202532
386,199,6156.914572864322
388,137,4461.532846715329
390,192,6751.395833333333
392,215,7012.362790697674
394,150,6017.06
396,148,7108.763513513513
398,173,6883.28323699422
400,215,6106.790697674419
402,215,5732.7441860465115
404,138,6899.68115942029
406,174,6968.9885057471265
408,190,6444.378947368421
410,210,6308.504761904762
412,185,6460.951351351351
414,136,5871.639705882353
416,163,5756.018404907975
418,216,6230.361111111111
420,159,5988.1509433962265
422,158,6572.689873417721
424,214,6153.915887850468
426,205,7076.668292682927
428,169,6283.692307692308
430,167,6119.329341317365
432,153,5246.40522875817
434,162,7211.364197530864
436,190,6457.942105263158
438,180,7785.961111111111
440,178,5982.820224719101
442,142,5374.549295774648
444,146,7517.91095890411
446,167,7280.5988023952095
448,149,6474.96644295302
450,251,6502.0796812749
452,179,6200.620111731843
454,596,4846.682885906041
456,446,1039.865470852018
458,314,31.570063694267517
460,306,252.65032679738562
462,460,178.5804347826087
464,398,182.42964824120602
466,400,95.4275
468,370,117.10810810810811
470,160,94.6875
472,44,535.4545454545455
474,38,2978.5526315789475
476,35,4709.028571428571
478,15,5685.066666666667
480,36,8965.277777777777
482,74,9220.837837837838
484,2,0
486,72,11945.166666666666
488,107,11762.88785046729
490,0,0
492,0,0
494,0,0
496,0,0
498,-13053,0
500,23,234.17391304347825
502,30,209.6
504,40,285.8
506,49,209.77551020408163
508,43,276.5813953488372
510,59,426.8474576271187
512,48,801.625
514,67,697.3432835820895
516,98,617.0204081632653
518,85,596.1176470588235
520,64,495.640625
522,106,596.1320754716982
524,96,545.65625
526,83,497.13253012048193
528,121,1073.4545454545455
530,135,1062.9333333333334
532,114,865.3157894736842
534,117,1091.2564102564102
536,140,962.0357142857143
538,120,823.9333333333333
540,124,1279.6370967741937
542,127,1434.2283464566929
544,135,1891.3333333333333
546,129,2085.813953488372
548,213,1976.6854460093896
550,126,1737.2777777777778
552,160,1909.1875
554,166,2081.3614457831327
556,154,2112.7662337662337
558,142,2441.387323943662
560,141,2583.1347517730496
562,178,2541.5955056179773
564,139,3105.2805755395684
566,150,2938.3133333333335
568,131,3180.7862595419847
570,164,3721.8048780487807
572,178,3916.775280898876
574,114,4457.526315789473
576,0,0
578,0,0
580,0,0
582,0,0
584,0,0
586,0,0
588,0,0
590,0,0
592,0,0
594,0,0
596,0,0
598,0,0
600,0,0
602,0,0
604,0,0
606,0,0
608,0,0
610,0,0
612,0,0
614,0,0
616,0,0
618,0,0
620,0,0
622,0,0
624,0,0
626,0,0
628,0,0
630,0,0
632,0,0
634,0,0
636,0,0
638,0,0
640,0,0
642,0,0
644,0,0
646,0,0
648,0,0
650,0,0
652,0,0
654,0,0
656,0,0
658,0,0
660,0,0
662,0,0
664,0,0
666,0,0
668,0,0
670,0,0
672,0,0
674,0,0
676,0,0
678,0,0
680,0,0
682,0,0
684,0,0
686,0,0
688,0,0
690,0,0
692,0,0
694,0,0
696,0,0
698,0,0
700,0,0
702,0,0
704,0,0
706,0,0
708,0,0
710,0,0
712,0,0
714,0,0
716,0,0
718,0,0
720,0,0
722,-4304,0
724,13,325.53846153846155
726,23,208.34782608695653
728,25,259.36
730,17,690.7058823529412
732,52,592.4615384615385
734,47,252.2127659574468
736,37,217.94594594594594
738,3,364.0
740,0,0
742,-226,0
744,11,330.27272727272725
746,12,183.0
748,28,412.7857142857143
750,33,186.9090909090909
752,41,639.4634146341464
754,28,319.14285714285717
756,27,350.22222222222223
758,50,311.12
760,64,473.578125
762,50,317.82
764,71,502.76056338028167
766,64,469.9375
768,82,362.4390243902439
770,70,224.82857142857142
772,73,271.86301369863014
774,92,446.55434782608694
776,89,627.561797752809
778,104,593.5384615384615
780,88,557.5
782,113,581.3008849557522
784,122,771.344262295082
786,104,709.6057692307693
788,97,682.0412371134021
790,103,994.4757281553398
792,124,1241.4354838709678
794,140,1072.2285714285715
796,128,1016.5546875
798,141,1183.177304964539
800,109,1555.7522935779816
802,181,1360.1491712707182
804,146,1233.5890410958905
806,113,1085.2566371681417
808,143,1507.062937062937
810,137,1629.3795620437957
812,117,1915.0
814,169,1829.6863905325445
816,121,1583.7272727272727
818,162,2239.4814814814813
820,154,2273.974025974026
822,155,2268.3612903225808
824,166,2309.012048192771
826,163,2349.3006134969323
828,133,2375.157894736842
830,86,2092.6511627906975
832,164,3436.018292682927
834,159,3389.603773584906
836,196,3445.2448979591836
838,160,3771.6875
840,156,3231.7820512820513
842,137,3401.1386861313867
844,177,3091.5593220338983
846,192,3640.3333333333335
848,131,3628.2442748091603
850,162,3395.222222222222
852,194,4378.4639175257735
854,124,3641.3790322580644
856,194,4346.927835051546
858,138,4282.666666666667
860,139,4407.776978417266
862,147,5515.775510204082
864,218,4856.834862385321
866,94,5475.989361702128
868,216,5395.222222222223
870,194,5203.432989690722
872,105,5914.647619047619
874,125,7045.944
876,164,6610.128048780488
878,98,4782.561224489796
880,144,6075.763888888889
882,153,7659.287581699346
884,139,8699.791366906475
886,157,6147.547770700637
888,137,6010.715328467153
890,216,9111.680555555555
892,159,9812.433962264151
894,156,8165.2307692307695
896,187,8501.117647058823
898,204,8418.5
900,181,6422.5690607734805
902,433,4783.4896073903
904,618,2224.970873786408
906,316,79.10759493670886
908,40,84.5
910,15,449.6666666666667
912,42,3772.6190476190477
914,26,4829.0
916,0,0
918,0,0
920,0,0
922,0,0
924,-11514,0
926,7,159.85714285714286
928,8,117.75
930,12,164.16666666666666
932,15,433.93333333333334
934,17,179.58823529411765
936,15,184.2
938,19,288.36842105263156
940,19,259.42105263157896
942,20,674.2
944,30,662.6666666666666
946,30,243.86666666666667
948,18,218.22222222222223
950,34,206.7058823529412
952,22,540.9090909090909
954,33,1090.909090909091
956,43,870.6046511627907
958,53,716.9056603773585
960,38,381.5
962,27,170.4814814814815
964,46,688.6521739130435
966,69,748.7391304347826
968,52,175.09615384615384
970,43,262.8837209302326
972,60,226.1
974,67,318.53731343283584
976,51,667.1764705882352
978,62,536.7096774193549
980,82,346.5365853658537
982,55,438.8909090909091
984,79,585.7341772151899
986,55,487.54545454545456
988,82,745.1219512195122
990,65,259.5846153846154
992,76,362.8421052631579
994,81,394.4691358024691
996,87,264.735632183908
998,91,434.68131868131866
1000,78,295.3974358974359
1002,82,445.0
1004,75,394.28
1006,105,634.1428571428571
1008,95,718.5157894736842
1010,91,730.0879120879121
1012,102,543.5
1014,106,501.6509433962264
1016,82,570.8414634146342
1018,117,571.8888888888889
1020,87,610.5402298850574
1022,101,822.2475247524752
1024,116,953.6206896551724
1026,124,838.4516129032259
1028,83,646.4457831325301
1030,115,817.5217391304348
1032,113,812.9380530973451
1034,125,888.544
1036,115,879.2173913043479
1038,127,753.0866141732283
1040,102,845.3333333333334
1042,124,1034.9354838709678
1044,103,996.747572815534
1046,103,1418.495145631068
1048,154,1331.7532467532467
1050,121,1207.0661157024792
1052,122,972.3770491803278
1054,125,1055.8
1056,115,1149.7391304347825
1058,149,1364.9395973154362
1060,96,1351.5
1062,138,1595.6666666666667
1064,146,1485.5753424657535
1066,134,1550.0597014925372
1068,155,1447.5096774193548
1070,117,1206.4273504273503
1072,136,1210.8676470588234
1074,134,1547.0298507462687
1076,164,1635.7317073170732
1078,128,1605.0
1080,136,1733.1176470588234
1082,136,1865.3529411764705
1084,139,2028.820143884892
1086,142,1907.2676056338028
1088,147,2009.4285714285713
1090,149,2135.006711409396
1092,174,1724.7298850574712
1094,144,1545.5972222222222
1096,152,1638.2894736842106
1098,162,1577.4382716049383
1100,149,1539.3020134228188
1102,126,1644.4285714285713
1104,153,1775.1176470588234
1106,148,1993.4324324324325
1108,146,1979.7191780821918
1110,158,1615.753164556962
1112,150,1542.8733333333332
1114,166,1517.367469879518
1116,131,1840.1297709923665
1118,164,2002.4878048780488
1120,167,2017.2994011976048
1122,142,1792.4718309859154
1124,123,1589.3333333333333
1126,92,1944.2173913043478
1128,157,2535.547770700637
1130,161,2732.503105590062
1132,161,2144.0434782608695
1134,163,2161.1104294478528
1136,152,1628.4342105263158
1138,129,1286.0
1140,47,1742.936170212766
1142,0,0
1144,0,0
1146,0,0
1148,0,0
1150,0,0
1152,0,0
1154,0,0
1156,0,0
1158,0,0
1160,0,0
1162,0,0
1164,0,0
1166,0,0
1168,0,0
1170,0,0
1172,0,0
1174,0,0
1176,0,0
1178,0,0
1180,0,0
1182,0,0
1184,0,0
1186,0,0
1188,0,0
1190,0,0
1192,0,0
1194,0,0
1196,0,0
1198,0,0
1200,0,0
1202,0,0
1204,0,0
1206,0,0
1208,0,0
1210,0,0
1212,0,0
1214,0,0
1216,0,0
1218,0,0
1220,0,0
1222,0,0
1224,0,0
1226,0,0
1228,0,0
1230,0,0
1232,0,0
1234,0,0
1236,0,0
1238,0,0
1240,0,0
1242,0,0
1244,0,0
1246,0,0
1248,0,0
1250,0,0
1252,0,0
1254,0,0
1256,0,0
1258,0,0
1260,0,0
1262,0,0
1264,0,0
1266,0,0
1268,0,0
1270,0,0
1272,0,0
1274,0,0
1276,0,0
1278,0,0
1280,0,0
1282,-10731,0
1284,8,93.75
1286,9,162.66666666666666
1288,12,364.0
1290,14,194.14285714285714
1292,15,198.33333333333334
1294,13,151.0
1296,24,723.0
1298,21,343.42857142857144
1300,28,324.0
1302,25,225.44
1304,28,178.85714285714286
1306,29,259.86206896551727
1308,23,410.4347826086956
1310,44,749.0
1312,34,365.0
1314,39,259.79487179487177
1316,56,177.80357142857142
1318,45,225.66666666666666
1320,41,258.1951219512195
1322,34,622.7941176470588
1324,60,609.05
1326,61,307.08196721311475
1328,63,298.8253968253968
1330,53,411.3207547169811
1332,66,459.27272727272725
1334,73,744.1369863013699
1336,50,218.5
1338,64,271.359375
1340,79,349.69620253164555
1342,56,355.0357142857143
1344,64,549.09375
1346,88,353.8636363636364
1348,95,516.6210526315789
1350,54,445.6296296296296
1352,73,817.1095890410959
1354,113,692.2831858407079
1356,83,915.277108433735
1358,92,554.7826086956521
1360,94,521.5957446808511
1362,101,382.56435643564356
1364,80,379.8375
1366,86,634.8255813953489
1368,98,814.2755102040817
1370,109,764.7155963302753
1372,104,635.6923076923077
1374,90,814.5333333333333
1376,124,881.1774193548387
1378,85,690.1176470588235
1380,98,796.7857142857143
1382,100,599.1
1384,132,564.7651515151515
1386,75,713.3066666666666
1388,122,1229.1967213114754
1390,140,868.7714285714286
1392,103,721.9126213592233
1394,111,919.2522522522522
1396,135,993.4592592592593
1398,109,755.2935779816514
1400,129,929.8062015503876
1402,92,986.1304347826087
1404,0,0
1406,0,0
1408,0,0
1410,0,0
1412,0,0
1414,0,0
1416,0,0
1418,0,0
1420,0,0
1422,0,0
1424,0,0
1426,0,0
1428,0,0
1430,0,0
1432,0,0
1434,0,0
1436,0,0
1438,0,0
1440,-4147,0
1442,7,68.0
1444,8,50.75
1446,11,161.63636363636363
1448,15,78.46666666666667
1450,21,116.14285714285714
1452,19,63.94736842105263
1454,20,244.15
1456,24,118.0
1458,27,88.74074074074075
1460,22,96.63636363636364
1462,30,118.0
1464,35,168.0
1466,30,101.66666666666667
1468,32,252.3125
1470,35,200.4
1472,50,209.56
1474,47,185.36170212765958
1476,49,161.9591836734694
1478,45,117.46666666666667
1480,41,150.0
1482,56,206.25
1484,69,317.0869565217391
1486,44,255.4318181818182
1488,53,221.0566037735849
1490,75,271.9066666666667
1492,63,201.82539682539684
1494,62,300.4516129032258
1496,51,256.5882352941176
1498,78,472.03846153846155
1500,90,352.0
1502,66,285.22727272727275
1504,70,230.0
1506,84,264.1666666666667
1508,79,308.65822784810126
1510,85,348.8705882352941
1512,75,242.0
1514,71,414.0422535211268
1516,81,316.6296296296296
1518,74,457.4054054054054
1520,111,604.2252252252252
1522,110,356.1272727272727
1524,99,462.3939393939394
1526,109,504.6697247706422
1528,95,428.57894736842104
1530,109,329.23853211009174
1532,76,684.6184210526316
1534,126,687.0079365079365
1536,89,557.1123595505618
1538,105,1095.1714285714286
1540,103,957.7378640776699
1542,119,998.0168067226891
1544,112,674.2053571428571
1546,95,668.4315789473684
1548,124,933.4516129032259
1550,124,911.2903225806451
1552,107,774.3084112149533
1554,125,1023.672
1556,138,978.7971014492754
1558,145,1017.5724137931035
1560,93,931.8064516129032
1562,138,1163.7246376811595
1564,101,905.7128712871287
1566,133,1216.142857142857
1568,141,1317.5460992907801
1570,108,1049.6851851851852
1572,145,921.1034482758621
1574,129,1017.046511627907
1576,122,1231.27868852459
1578,155,1305.2193548387097
1580,136,1232.4411764705883
1582,143,1351.4615384615386
1584,116,1342.8706896551723
1586,132,1514.3181818181818
1588,126,1397.0
1590,148,1617.8851351351352
1592,139,1853.2589928057555
1594,139,1668.705035971223
1596,147,1793.5510204081634
1598,124,1749.483870967742
1600,106,1875.754716981132
1602,178,1963.2696629213483
1604,149,1993.6241610738255
1606,153,2154.2614379084966
1608,126,1822.6666666666667
1610,148,1464.2432432432433
1612,148,2059.810810810811
1614,153,1962.673202614379
1616,151,1853.76821192053
1618,126,2054.968253968254
1620,111,1854.036036036036
1622,145,2555.5862068965516
1624,158,2048.3797468354433
1626,153,1887.8300653594772
1628,104,1782.3846153846155
1630,129,1944.7906976744187
1632,138,2310.521739130435
1634,141,1993.113475177305
1636,160,2270.79375
1638,144,1902.048611111111
1640,149,1964.6912751677853
1642,143,2090.3636363636365
1644,142,1630.1549295774648
1646,129,2155.3953488372094
1648,133,1611.451127819549
1650,150,2410.0066666666667
1652,157,2189.6560509554142
1654,126,2110.095238095238
1656,174,1958.551724137931
1658,144,1588.6666666666667
1660,162,1424.851851851852
1662,123,1472.560975609756
1664,145,1764.1310344827587
1666,106,2167.943396226415
1668,165,2156.2727272727275
1670,153,2402.045751633987
1672,178,1939.561797752809
1674,115,1762.6434782608696
1676,131,1625.2671755725191
1678,174,1776.5172413793102
1680,121,1872.7107438016528
1682,140,1812.1785714285713
1684,151,1703.8741721854306
1686,148,1630.837837837838
1688,151,2067.58940397351
1690,145,1745.2275862068966
1692,117,2070.6666666666665
1694,141,2157.9290780141846
1696,131,2023.526717557252
1698,142,2181.887323943662
1700,135,2134.785185185185
1702,173,1662.393063583815
1704,135,1525.8222222222223
1706,144,1721.625
1708,135,1963.4444444444443
1710,145,2037.6896551724137
1712,149,2033.3489932885907
1714,138,1875.695652173913
1716,148,2058.9864864864867
1718,133,1795.6165413533834
1720,123,1829.6341463414635
1722,156,1756.173076923077
1724,126,1957.873015873016
1726,162,2246.4691358024693
1728,151,2001.6688741721855
1730,147,1916.265306122449
1732,118,1618.8050847457628
1734,136,2084.830882352941
1736,136,2216.3970588235293
1738,179,1773.0893854748604
1740,132,1496.0
1742,141,1857.3829787234042
1744,117,1645.1709401709402
1746,169,2215.3668639053253
1748,161,2156.639751552795
1750,154,1969.7792207792209
1752,180,1813.1
1754,145,1396.4758620689656
1756,109,1849.6422018348624
1758,160,1748.25
1760,149,1769.0268456375838
1762,144,1781.5694444444443
1764,161,2105.695652173913
1766,131,2104.977099236641
1768,141,1670.0851063829787
1770,121,1694.2479338842975
1772,172,2207.732558139535
1774,144,1812.6527777777778
1776,131,1843.3129770992366
1778,139,2253.5035971223024
1780,156,2440.0705128205127
1782,131,1863.8167938931297
1784,168,2039.8095238095239
1786,159,1820.427672955975
1788,120,1398.4416666666666
1790,148,1705.4797297297298
1792,151,1704.728476821192
1794,147,1710.4489795918366
1796,131,1570.0
1798,140,2021.3714285714286
1800,151,1853.9933774834437
1802,159,1709.427672955975
1804,126,1917.2698412698412
1806,136,2055.264705882353
1808,124,2107.451612903226
1810,161,2400.9316770186338
1812,141,2215.872340425532
1814,159,1594.0
1816,124,1774.2016129032259
