Timestamp,Requests je Sekunde,Durchschnittliche Antwortzeitintervalle
696,50,177.0
698,49,177.0
700,44,177.0
702,52,0
704,59,176.0
706,44,176.0
708,50,176.0
710,49,176.0
712,42,176.0
714,59,176.0
716,48,176.0
718,45,176.0
720,42,0
722,47,175.0
724,47,175.0
726,50,175.0
728,51,175.0
730,42,175.0
732,51,175.0
734,52,175.0
736,54,175.0
738,36,175.0
740,35,175.0
742,69,642.1304347826087
744,39,177.0
746,56,0
748,50,176.0
750,44,546.5681818181819
752,56,177.0
754,0,0
