"Time","sum(rate(container_fs_writes_bytes_total{namespace=""default""}[5m]))"
2024-05-29 10:45:26,403
2024-05-29 10:45:28,403
2024-05-29 10:45:30,403
2024-05-29 10:45:32,393
2024-05-29 10:45:34,399
2024-05-29 10:45:36,400
2024-05-29 10:45:38,401
2024-05-29 10:45:40,408
2024-05-29 10:45:42,408
2024-05-29 10:45:44,408
2024-05-29 10:45:46,399
2024-05-29 10:45:48,399
2024-05-29 10:45:50,399
2024-05-29 10:45:52,406
2024-05-29 10:45:54,394
2024-05-29 10:45:56,400
2024-05-29 10:45:58,406
2024-05-29 10:46:00,406
2024-05-29 10:46:02,407
2024-05-29 10:46:04,407
2024-05-29 10:46:06,398
2024-05-29 10:46:08,398
2024-05-29 10:46:10,398
2024-05-29 10:46:12,398
2024-05-29 10:46:14,404
2024-05-29 10:46:16,410
2024-05-29 10:46:18,413
2024-05-29 10:46:20,406
2024-05-29 10:46:22,400
2024-05-29 10:46:24,395
2024-05-29 10:46:26,395
2024-05-29 10:46:28,395
2024-05-29 10:46:30,0
2024-05-29 10:46:32,0
2024-05-29 10:46:34,0
2024-05-29 10:46:36,0
2024-05-29 10:46:38,0
2024-05-29 10:46:40,251
2024-05-29 10:46:42,251
2024-05-29 10:46:44,251
2024-05-29 10:46:46,251
2024-05-29 10:46:48,516
2024-05-29 10:46:50,516
2024-05-29 10:46:52,516
2024-05-29 10:46:54,505
2024-05-29 10:46:56,505
2024-05-29 10:46:58,520
2024-05-29 10:47:00,520
2024-05-29 10:47:02,520
2024-05-29 10:47:04,520
2024-05-29 10:47:06,520
2024-05-29 10:47:08,520
2024-05-29 10:47:10,512
2024-05-29 10:47:12,519
2024-05-29 10:47:14,518
2024-05-29 10:47:16,518
2024-05-29 10:47:18,518
2024-05-29 10:47:20,518
2024-05-29 10:47:22,518
2024-05-29 10:47:24,518
2024-05-29 10:47:26,494
2024-05-29 10:47:28,514
2024-05-29 10:47:30,522
2024-05-29 10:47:32,522
2024-05-29 10:47:34,522
2024-05-29 10:47:36,522
2024-05-29 10:47:38,511
2024-05-29 10:47:40,511
2024-05-29 10:47:42,517
2024-05-29 10:47:44,510
2024-05-29 10:47:46,521
2024-05-29 10:47:48,521
2024-05-29 10:47:50,521
2024-05-29 10:47:52,521
2024-05-29 10:47:54,513
2024-05-29 10:47:56,506
2024-05-29 10:47:58,535
2024-05-29 10:48:00,525
2024-05-29 10:48:02,524
2024-05-29 10:48:04,516
2024-05-29 10:48:06,516
2024-05-29 10:48:08,516
2024-05-29 10:48:10,516
2024-05-29 10:48:12,515
2024-05-29 10:48:14,515
2024-05-29 10:48:16,515
2024-05-29 10:48:18,515
2024-05-29 10:48:20,515
2024-05-29 10:48:22,515
2024-05-29 10:48:24,515
2024-05-29 10:48:26,524
2024-05-29 10:48:28,532
2024-05-29 10:48:30,517
2024-05-29 10:48:32,517
2024-05-29 10:48:34,517
2024-05-29 10:48:36,517
2024-05-29 10:48:38,517
2024-05-29 10:48:40,517
2024-05-29 10:48:42,507
2024-05-29 10:48:44,507
2024-05-29 10:48:46,514
2024-05-29 10:48:48,516
2024-05-29 10:48:50,524
2024-05-29 10:48:52,524
2024-05-29 10:48:54,524
2024-05-29 10:48:56,535
2024-05-29 10:48:58,511
2024-05-29 10:49:00,509
2024-05-29 10:49:02,502
2024-05-29 10:49:04,502
2024-05-29 10:49:06,526
2024-05-29 10:49:08,526
2024-05-29 10:49:10,526
2024-05-29 10:49:12,526
2024-05-29 10:49:14,518
2024-05-29 10:49:16,504
2024-05-29 10:49:18,496
2024-05-29 10:49:20,519
2024-05-29 10:49:22,519
2024-05-29 10:49:24,519
2024-05-29 10:49:26,510
2024-05-29 10:49:28,510
2024-05-29 10:49:30,500
2024-05-29 10:49:32,508
2024-05-29 10:49:34,525
2024-05-29 10:49:36,517
2024-05-29 10:49:38,526
2024-05-29 10:49:40,526
2024-05-29 10:49:42,526
2024-05-29 10:49:44,526
2024-05-29 10:49:46,517
2024-05-29 10:49:48,500
2024-05-29 10:49:50,500
2024-05-29 10:49:52,510
2024-05-29 10:49:54,522
2024-05-29 10:49:56,522
2024-05-29 10:49:58,522
2024-05-29 10:50:00,511
2024-05-29 10:50:02,505
2024-05-29 10:50:04,507
2024-05-29 10:50:06,515
2024-05-29 10:50:08,524
2024-05-29 10:50:10,524
2024-05-29 10:50:12,524
2024-05-29 10:50:14,510
2024-05-29 10:50:16,510
2024-05-29 10:50:18,524
2024-05-29 10:50:20,509
2024-05-29 10:50:22,522
2024-05-29 10:50:24,522
2024-05-29 10:50:26,522
2024-05-29 10:50:28,522
2024-05-29 10:50:30,514
2024-05-29 10:50:32,517
2024-05-29 10:50:34,505
2024-05-29 10:50:36,512
2024-05-29 10:50:38,521
2024-05-29 10:50:40,521
2024-05-29 10:50:42,521
2024-05-29 10:50:44,521
2024-05-29 10:50:46,536
2024-05-29 10:50:48,510
2024-05-29 10:50:50,510
2024-05-29 10:50:52,510
2024-05-29 10:50:54,521
2024-05-29 10:50:56,521
2024-05-29 10:50:58,512
2024-05-29 10:51:00,512
2024-05-29 10:51:02,520
2024-05-29 10:51:04,514
2024-05-29 10:51:06,520
2024-05-29 10:51:08,528
