Timestamp,Requests je Sekunde,Durchschnittliche Antwortzeitintervalle
1770,66,492.3484848484849
1772,85,154.2
1774,50,302.0
1776,92,441.0217391304348
1778,71,303.0
1780,71,120.85915492957747
1782,44,302.0
1784,77,641.038961038961
1786,98,706.5816326530612
1788,69,690.1884057971015
1790,71,309.0
1792,58,999.4655172413793
1794,69,700.927536231884
1796,82,478.6341463414634
1798,71,315.0
1800,72,315.0
1802,82,315.0
1804,40,315.0
1806,69,715.9855072463768
1808,101,592.940594059406
1810,76,134.64473684210526
1812,77,318.0
1814,63,93.38095238095238
1816,73,317.0
1818,70,317.0
1820,0,0
